"Rank","Name","Rep","Post_Count","Followers","Following","Posting","Curation","Steem","Steem_Power","Steem_Dollars","Estimated_Value"
"#2625","furude",25,"0","0","0","0","0","179","1,753","0","$1,687"
"#2626","davidmccauley",46.6,"311","348","248","51,439","6,124","0","1,911","16","$1,683"
"#2627","trades",34.7,"11","57","30","1,044","2,408","0","1,925","1","$1,682"
"#2628","thornybastard",63.4,"609","237","123","2,628,749","3,576","0","1,880","48","$1,682"
"#2629","mindbender",25.2,"8","109","139","77","95","0","1,924","0","$1,681"
"#2630","beeskee",62.8,"293","238","31","1,856,820","70,816","12","1,879","35","$1,680"
"#2631","lmar",62.4,"240","182","104","1,950,637","1,008","244","1,632","48","$1,678"
"#2632","darkflame",64.6,"1,835","1,084","1,008","1,999,350","17,186","84","1,648","201","$1,678"
"#2633","harlotscurse",63.4,"150","64","4","2,522,018","267","575","1,251","100","$1,677"
"#2634","steemitpatina",59.7,"741","390","298","1,233,917","16,887","240","1,670","10","$1,677"
"#2635","mathworksheets",62.3,"2,779","526","492","1,941,471","31,985","0","1,913","6","$1,677"
"#2636","loop",25,"0","0","0","0","0","0","1,917","0","$1,674"
"#2637","tamsguitar",59.3,"1,302","463","252","1,522,592","18,315","11","1,905","0","$1,674"
"#2638","geofftk",29.8,"1","6","8","682","77","0","1,915","1","$1,674"
"#2639","kuching",50.5,"175","69","23","82,366","290","850","1,061","3","$1,672"
"#2640","ikegass33",40.7,"88","112","30","15,245","7,038","0","1,887","27","$1,671"
"#2641","rainwalle",39.6,"136","82","32","4,268","23","1,849","61","2","$1,670"
"#2642","alinamarin",62.5,"640","588","265","1,652,224","28,754","0","1,910","1","$1,670"
"#2643","jdcrunchman",58.8,"22","265","9","2,603,364","0","421","1,355","143","$1,669"
"#2644","tastetwist",48.4,"639","741","831","133,253","8,193","0","1,909","0","$1,667"
"#2645","yesorno",25,"0","0","0","0","0","0","1,908","0","$1,667"
"#2646","toyman",60.4,"79","84","4","1,741,347","1,912","91","895","978","$1,665"
"#2647","lyubovbar",70.1,"1,608","603","292","14,147,799","33,150","0","1,906","0","$1,665"
"#2648","anarcotech",53.4,"366","421","192","118,888","749","9","1,872","25","$1,664"
"#2649","mayordefacto",25,"0","0","0","0","0","570","1,334","0","$1,663"
"#2650","ubik",56.5,"59","123","103","318,625","41,549","0","1,053","902","$1,662"
"#2651","paloma-guerrero",56.3,"155","35","5","1,488,225","2,026","0","1,901","0","$1,661"
"#2652","a0de6qzchbut",25,"0","0","0","0","0","176","1,726","0","$1,661"
"#2653","the.intercept",50.4,"5","2","0","320,306","55","0","1,865","36","$1,658"
"#2654","clint-ftz",36.5,"17","72","9","1,195","2,455","0","1,897","0","$1,657"
"#2655","franks",64.1,"903","416","363","2,362,068","13,457","1,226","662","7","$1,655"
"#2656","rusteemitblog",63.1,"194","308","13","1,552,985","65,799","0","1,893","0","$1,654"
"#2657","ghostwriter",63.4,"144","163","47","2,791,796","142","112","1,737","47","$1,654"
"#2658","rbronk",42.8,"10","25","2","2,499","27","1,890","0","0","$1,651"
"#2659","busser",64.8,"1,343","418","73","2,908,349","64,632","0","1,890","0","$1,651"
"#2660","imlocalpro",32.3,"12","42","41","1,736","749","93","1,676","128","$1,651"
"#2661","sassydolphin",25,"0","0","0","0","0","619","1,269","0","$1,650"
"#2662","miguel12",51.5,"203","43","2","89,302","0","1,510","378","0","$1,650"
"#2663","lrod1992",29.7,"11","64","1","90","48","0","1,887","0","$1,649"
"#2664","fibra59",65.8,"1,302","861","92","4,513,152","47,091","0","1,799","94","$1,648"
"#2665","z0m0d0s1",25,"0","11","0","0","0","0","1,885","0","$1,646"
"#2666","lawnshark",25,"0","1","0","0","0","1,883","1","0","$1,645"
"#2667","idg",25,"0","15","0","0","0","0","1,882","0","$1,644"
"#2668","aaramburu",25,"1","78","11","0","122","579","1,303","0","$1,644"
"#2669","thefan83",41.3,"101","84","45","15,603","1,829","0","1,880","1","$1,643"
"#2670","winnings",46,"73","94","81","36,891","9,434","0","1,879","0","$1,642"
"#2671","martinramallo",39.1,"52","118","32","4,286","834","0","1,876","2","$1,640"
"#2672","valtr",60.7,"1,275","479","129","1,673,013","92,672","0","1,876","1","$1,639"
"#2673","alexrickard86",60.6,"2,522","1,059","905","1,575,527","16,143","116","1,760","0","$1,639"
"#2674","instructor2121",66.6,"988","4,216","4,293","3,908,596","267,603","1","1,857","19","$1,638"
"#2675","minsa66",36.9,"13","9","1","6,534","4,261","0","1,867","6","$1,636"
"#2676","lynx",52.5,"389","1,884","1,970","77,550","310","901","955","17","$1,635"
"#2677","bebecitosfotos",54.3,"41","113","27","295,569","255","1,060","810","1","$1,634"
"#2678","scandinavianlife",54.2,"1,463","464","450","577,075","3,815","0","1,860","7","$1,631"
"#2679","coolbowser",47.8,"621","419","328","65,412","6,930","0","1,817","53","$1,631"
"#2680","alinglis",25,"2","0","0","0","42","0","1,865","0","$1,629"
"#2681","asabovesobelow",52.9,"73","141","27","167,044","1,387","0","1,864","1","$1,629"
"#2682","enternamehere",63,"570","243","60","2,039,173","2,208","56","1,807","0","$1,628"
"#2683","magma",25,"3","24","1","0","59","477","1,386","0","$1,627"
"#2684","mongolian",25,"0","0","0","0","0","0","1,860","0","$1,625"
"#2685","paco-steem",42.9,"1","24","0","4,922","3,587","525","302","1,099","$1,625"
"#2686","drwasho",59.1,"16","183","7","2,103,524","222","7","1,852","1","$1,625"
"#2687","ziv",52.7,"1","10","0","1,441,434","2,968","0","1,860","0","$1,625"
"#2688","vinsom",25,"0","0","0","0","151","0","1,859","0","$1,624"
"#2689","rhino",55.9,"1,747","780","802","562,885","6,773","0","1,853","5","$1,623"
"#2690","bycz",58.5,"357","403","159","1,058,474","60,649","1","1,839","17","$1,622"
"#2691","daxed",43.1,"153","75","19","27,018","7,123","2","1,826","28","$1,620"
"#2692","anarcho-andrei",62.8,"1,402","559","91","2,210,590","19,936","0","1,812","44","$1,620"
"#2693","luckyfellow",62,"911","370","320","2,135,176","19,427","0","1,734","126","$1,619"
"#2694","x22report",62.5,"131","1,329","2","3,300,227","1,931","1","1,664","199","$1,617"
"#2695","safronov",32.3,"4","15","2","212","99","481","1,370","0","$1,617"
"#2696","inzan1ty",43.5,"27","57","4","42,584","687","0","1,813","39","$1,616"
"#2697","marcopizzuti",30.8,"5","2","0","0","4,040","1,850","0","0","$1,616"
"#2698","sandwich",60,"357","552","69","1,862,563","5,825","200","1,646","4","$1,616"
"#2699","camille1234",54,"128","252","96","160,594","24,309","0","1,841","9","$1,616"
"#2700","steemit4000",53.7,"175","30","1","1,305,052","88","0","1,711","147","$1,615"
"#2701","alchemage",60.5,"1,370","683","277","1,274,470","14,834","292","1,464","98","$1,614"
"#2702","craigwilliamz",45.1,"274","288","67","79,376","6,933","1,822","0","26","$1,613"
"#2703","voodoolizard",62.7,"135","221","176","1,998,175","33,088","5","1,787","56","$1,611"
"#2704","kryptik",61.8,"1,804","780","588","2,497,556","18,538","314","1,322","222","$1,611"
"#2705","touhou",25,"0","0","0","0","0","0","1,844","0","$1,611"
"#2706","skolvikings",25,"0","0","0","0","0","0","1,842","0","$1,610"
"#2707","expanse",53.8,"14","55","0","410,418","15,199","1,503","336","3","$1,609"
"#2708","yef99",55,"28","156","91","411,872","17,191","0","1,840","0","$1,608"
"#2709","strangerarray",63.3,"1,102","819","842","2,167,903","197,123","0","1,838","1","$1,607"
"#2710","gubbes",44.5,"30","171","72","5,945","1,959","0","1,534","324","$1,606"
"#2711","tiffjane",60.1,"136","148","55","3,199,393","10,461","0","1,794","48","$1,606"
"#2712","cheah",64.7,"227","294","19","4,295,600","71,785","0","1,706","140","$1,605"
"#2713","joelmadridista",42.8,"48","47","9","8,361","38","0","1,838","0","$1,605"
"#2714","laurent",25,"3","5","0","0","808","1,000","837","0","$1,605"
"#2715","foti",50.4,"12","131","91","73,931","14","1,791","43","4","$1,605"
"#2716","marymg2014",59.9,"1,475","573","588","1,180,632","12,367","0","1,834","3","$1,605"
"#2717","davewmcdowell",63,"166","128","14","2,148,979","100","673","1,113","55","$1,605"
"#2718","sid7039",25,"0","2","2","0","17","1,008","401","454","$1,604"
"#2719","syn999",41.2,"168","154","69","7,522","31,279","0","1,834","0","$1,603"
"#2720","najs1crypto",38.7,"35","22","28","0","2","0","1,834","0","$1,602"
"#2721","cloverme",56,"46","91","1","1,814,399","22","0","1,833","1","$1,602"
"#2722","mathitravels",62.6,"81","205","239","1,932,434","1,852","629","1,128","81","$1,602"
"#2723","axelford",25,"0","30","0","0","0","0","1,833","0","$1,601"
"#2724","olivera-despina",64,"466","270","158","2,688,258","13,350","49","1,743","43","$1,601"
"#2725","sharingeverybite",64.1,"716","586","287","5,540,462","630,166","0","1,827","0","$1,596"
"#2726","naiahyoung",62.1,"294","319","204","2,576,475","2,374","408","1,385","38","$1,596"
"#2727","radioactivities",61.8,"1,621","365","350","2,061,241","13,181","53","1,680","100","$1,596"
"#2728","queenmountain",63.4,"520","337","45","2,087,996","3,538","59","1,372","422","$1,596"
"#2729","mericanhomestead",60.3,"1,190","1,368","1,088","2,074,698","12,021","0","1,438","411","$1,594"
"#2730","cryptopie",56.1,"1,414","1,401","1,479","297,114","102","1,087","170","603","$1,594"
"#2731","ryanreynolds",36.1,"25","55","119","0","1","0","1,824","0","$1,594"
"#2732","artakan",53.5,"289","269","46","163,127","9,510","0","1,824","0","$1,594"
"#2733","johnjgeddes",69.5,"2,819","840","832","11,807,189","32,470","0","1,818","4","$1,592"
"#2734","likedeeler",28.6,"23","11","10","0","6","0","1,821","0","$1,591"
"#2735","saamychristen",64.6,"500","269","182","3,012,460","46,487","0","1,729","97","$1,590"
"#2736","heroic15397",59.7,"1,257","759","781","874,098","107,888","0","1,820","0","$1,590"
"#2737","peterpae",25,"0","0","0","0","2","1,709","110","0","$1,590"
"#2738","randowhale1",25,"0","97","0","0","1,662,751","10","1,778","32","$1,589"
"#2739","tomokan666",25,"0","0","0","0","177","0","1,818","0","$1,588"
"#2740","distantsignal",59.1,"166","221","98","724,626","13,252","163","1,644","8","$1,585"
"#2741","forykw",49.2,"487","177","44","95,318","8,780","0","1,813","0","$1,584"
"#2742","imaxess",60.4,"31","205","15","2,835,635","228","0","1,812","0","$1,583"
"#2743","votehumanity",37.1,"6","28","26","0","0","0","1,810","0","$1,582"
"#2744","fizzypop",25,"0","0","0","0","0","0","1,808","0","$1,580"
"#2745","ogoowinner",61.3,"1,595","762","613","2,722,610","19,695","134","1,545","137","$1,579"
"#2746","eco-alex",47.4,"534","403","402","71,921","4,300","0","1,807","0","$1,579"
"#2747","reconnectnature",59.6,"2,875","747","685","2,040,205","10,957","240","1,539","29","$1,578"
"#2748","vimeo",42.2,"60","35","7","13,437","29","0","1,802","4","$1,577"
"#2749","renaissancewoman",25,"0","20","2","0","19","0","1,805","0","$1,577"
"#2750","kraken",25,"0","0","0","0","0","0","1,799","2","$1,573"
"#2751","bitfinex",25,"0","0","0","0","0","0","1,800","0","$1,572"
"#2752","btc38",25,"0","0","0","0","0","0","1,800","0","$1,572"
"#2753","yunbi",25,"0","0","0","0","0","0","1,800","0","$1,572"
"#2754","poloniex.com",25,"0","18","6","0","0","1,796","2","1","$1,571"
"#2755","michelleh82",61.5,"530","346","294","1,544,030","53,555","81","1,702","16","$1,570"
"#2756","mada",62.8,"510","388","299","2,247,924","63,501","1","1,774","23","$1,569"
"#2757","non-judgemental",35.9,"19","68","7","306","151","0","1,796","0","$1,569"
"#2758","romaan-namoor",59.2,"124","170","89","1,384,641","1,688","111","1,404","297","$1,568"
"#2759","dez1337",62.5,"253","288","30","2,695,607","15,504","0","1,609","197","$1,567"
"#2760","metalbrushes",61,"196","354","372","1,062,372","8,692","106","1,675","13","$1,567"
"#2761","merlinscat",58.4,"528","217","100","2,177,462","9,251","0","1,793","0","$1,566"
"#2762","nicolicreer",42.4,"543","281","256","21,995","7,041","0","1,782","10","$1,565"
"#2763","strawhat",59.7,"379","389","49","2,330,326","41,714","0","1,790","0","$1,564"
"#2764","jwmackay",52.7,"304","548","605","428,110","9,590","1","1,785","4","$1,563"
"#2765","brianphobos",66.4,"5,090","1,435","694","8,026,818","159,766","0","1,780","9","$1,562"
"#2766","foodisfree",51.3,"1,011","576","562","299,635","6,687","145","1,640","3","$1,562"
"#2767","keithsmih",58.1,"403","368","30","1,706,426","3,258","0","1,787","0","$1,562"
"#2768","investingpennies",43.6,"416","111","80","0","24","0","1,786","0","$1,560"
"#2769","danilo-cuellar",63.7,"243","373","86","1,878,922","548","434","1,163","199","$1,559"
"#2770","azathoth1942",51.8,"923","290","184","229,583","16,210","0","1,729","58","$1,558"
"#2771","thedarkestplum",59.6,"36","116","35","1,579,136","65,937","0","1,769","14","$1,557"
"#2772","frick",53.7,"364","194","57","184,209","7,540","0","1,660","129","$1,556"
"#2773","andrewfoodist",56.9,"60","84","4","1,939,731","504","1,059","694","30","$1,556"
"#2774","dockarl",25,"0","0","0","0","55","0","1,779","0","$1,555"
"#2775","kay-japan",45.2,"39","338","411","14,629","0","0","1,776","1","$1,553"
"#2776","witze",55.6,"286","283","339","228,295","3,080","151","1,617","9","$1,552"
"#2777","mishrahsigni",60.5,"64","44","15","1,063,051","7","32","1,744","0","$1,552"
"#2778","tremendospercy",55.8,"1,939","800","764","565,544","1,828","500","1,165","118","$1,551"
"#2779","jenkinrocket",63.8,"604","395","122","3,057,854","9,105","0","1,766","10","$1,551"
"#2780","jrd",58.1,"57","36","0","1,079,315","10","224","864","730","$1,551"
"#2781","coar",54.6,"882","261","6","182,187","7,229","0","1,774","1","$1,551"
"#2782","danielsaori",52.7,"728","543","380","327,160","13,217","18","1,712","47","$1,550"
"#2783","mummyimperfect",64.7,"148","234","13","18,270,592","1,758,638","0","1,677","103","$1,549"
"#2784","pamplemouse",45.7,"13","6","1","5,866","1,965","436","1,337","0","$1,549"
"#2785","kouhei-gahaku",65.1,"400","426","450","2,810,445","9,978","0","1,763","10","$1,549"
"#2786","hundredthousand",25,"0","0","0","0","0","0","1,772","0","$1,548"
"#2787","jukkamic",52.9,"3","1","0","1,226,008","0","0","1,672","106","$1,548"
"#2788","godless",25,"0","0","0","0","0","0","1,772","0","$1,548"
"#2789","angel",25,"0","4","0","0","0","135","1,332","322","$1,547"
"#2790","suerisue",57.6,"375","453","39","1,315,305","4,792","0","722","1,114","$1,546"
"#2791","sumsum",63.1,"2,633","636","470","2,371,157","29,233","10","1,728","33","$1,545"
"#2792","better",62.8,"683","317","0","1,587,086","29,538","734","1,020","15","$1,545"
"#2793","herverisson",69.3,"2,580","1,015","980","11,571,441","111,058","0","1,742","27","$1,544"
"#2794","sevinwilson",59.5,"1,954","532","422","1,695,967","10,820","0","1,330","464","$1,543"
"#2795","camera02",25,"3","43","4","33","133","0","1,766","0","$1,543"
"#2796","tomsteemyeo1",32.7,"2","1","0","450","0","0","1,766","0","$1,543"
"#2797","dayush",25,"8","31","5","0","753","0","1,766","0","$1,543"
"#2798","travelista",62.1,"520","320","97","2,150,324","285","0","1,510","270","$1,542"
"#2799","cryptogee",70.9,"2,969","1,868","1,089","91,363,291","983,294","0","1,764","0","$1,541"
"#2800","andremaso",42.1,"10","12","0","2,627","1","825","879","64","$1,541"
"#2801","laivi",57.1,"62","122","23","1,736,499","1,245","0","1,763","0","$1,540"
"#2802","immortalfame",53.3,"36","95","23","149,176","67,825","0","1,761","1","$1,539"
"#2803","dommaraju",61.4,"169","531","480","1,575,081","808","0","985","826","$1,539"
"#2804","yogidream.scapes",63.7,"219","141","27","2,451,797","3,177","467","1,280","14","$1,538"
"#2805","rondonson",60.5,"1,274","615","308","2,204,765","6,438","75","1,360","346","$1,537"
"#2806","stef",39.5,"55","146","34","4,766","10,300","0","1,757","3","$1,537"
"#2807","knight-angel",61.3,"1,144","658","705","1,154,449","942","0","1,665","100","$1,537"
"#2808","robyneggs",66.2,"2,310","725","701","4,817,952","40,929","98","1,632","28","$1,534"
"#2809","anomaly",61.5,"177","845","778","1,343,325","20,661","0","1,756","0","$1,534"
"#2810","waldokikken",25,"2","20","11","69","24,055","0","1,752","0","$1,530"
"#2811","costafafs",42.1,"90","160","45","3,006","666","134","1,614","1","$1,528"
"#2812","etherdesign",56.8,"26","162","2","3,110,411","259","86","1,661","0","$1,526"
"#2813","sharkface",46.7,"194","1,289","1,372","39,338","5,156","1","1,735","11","$1,525"
"#2814","heretickitten",64.1,"954","515","289","2,876,545","3,609","2","1,721","24","$1,524"
"#2815","robbierush",54.3,"1,561","417","82","311,497","9,016","0","1,744","0","$1,523"
"#2816","garylimyy",25,"0","0","0","0","0","158","1,585","0","$1,522"
"#2817","bloggingforbeans",52.5,"19","218","2","1,138,211","1,041","0","825","974","$1,521"
"#2818","hunnish",25,"0","0","0","0","0","161","1,579","0","$1,520"
"#2819","licklake",52.6,"595","322","35","214,160","22,035","0","1,739","0","$1,519"
"#2820","ytengra",38.6,"5","45","4","605","4","1,732","6","0","$1,518"
"#2821","connerhillman",25,"0","0","0","0","0","1,737","1","0","$1,518"
"#2822","doosan",53.2,"253","145","83","308,450","3,774","0","1,735","0","$1,516"
"#2823","redhens",57.9,"656","525","444","756,390","6,288","0","1,618","125","$1,516"
"#2824","rseixas",47.4,"29","35","5","15,271","473","0","1,735","0","$1,515"
"#2825","yun.lim",25,"2","22","18","0","224","0","1,733","0","$1,514"
"#2826","jokerpravis",63.3,"457","137","9","2,406,046","305","7","1,677","52","$1,514"
"#2827","teojin0503",53.4,"405","129","70","361,009","13,108","158","1,569","6","$1,514"
"#2828","beatdeaddad",53.8,"2","1","0","1,235,136","4","0","1,603","137","$1,514"
"#2829","ladyzaza",25,"0","0","0","0","0","0","1,731","0","$1,512"
"#2830","snailman",25,"0","0","0","0","0","1,730","0","0","$1,511"
"#2831","mauriciovite",63.1,"867","199","63","1,831,821","13,375","0","1,343","411","$1,511"
"#2832","pejman161",25,"2","21","2","10","2","1,721","9","0","$1,511"
"#2833","exploretraveler",70.6,"2,383","3,052","3,077","13,622,716","117,332","0","1,664","69","$1,511"
"#2834","jko",52.9,"6","17","0","1,236,360","0","0","1,597","137","$1,508"
"#2835","coinfomo",30.9,"6","65","95","62","0","1,700","1","27","$1,508"
"#2836","ullikume",39.2,"35","120","35","6,342","134,439","0","1,724","2","$1,508"
"#2837","damien-beverly",53.9,"342","193","85","197,843","643","4","1,701","21","$1,507"
"#2838","lunascookies",37.9,"24","59","18","2,531","239","379","1,345","0","$1,506"
"#2839","elissahawke",60.3,"758","708","606","1,787,936","7,794","14","1,349","382","$1,504"
"#2840","luke-crowley",52.4,"69","124","31","462,550","3,926","376","1,345","0","$1,504"
"#2841","danbain",52.9,"1,056","342","319","249,548","4,696","0","1,631","94","$1,502"
"#2842","primus",59.7,"271","335","3","1,036,807","112,171","5","1,696","20","$1,502"
"#2843","spanish-trail",65.1,"1,090","567","57","3,445,401","12,441","0","1,719","0","$1,502"
"#2844","adriansky",55.2,"1,025","780","43","493,701","11,980","0","1,710","8","$1,501"
